episode,reward
556,-19400.00
557,-5384.00
558,-16000.00
559,-13372.00
560,-996.00
561,2076.00
562,-16392.00
563,-996.00
564,2101.00
565,2010.00
566,-21000.00
567,1773.00
568,1868.00
569,-17000.00
570,-996.00
571,-8972.00
572,1931.00
573,-996.00
574,1547.00
575,-996.00
576,-996.00
577,1408.00
578,1904.00
579,-5358.00
580,2049.00
581,-9996.00
582,-990.00
583,-26600.00
584,1883.00
585,-2196.00
586,1945.00
587,-2800.00
588,2020.00
589,1917.00
590,-996.00
591,1681.00
592,-8000.00
593,2003.00
594,-996.00
595,1978.00
596,-2200.00
597,-3600.00
598,1824.00
599,-19000.00
600,-996.00
601,1961.00
602,-996.00
603,1991.00
604,2006.00
605,2046.00
606,-23600.00
607,-996.00
608,1999.00
609,-996.00
610,1916.00
611,-9800.00
612,-18600.00
613,-1830.00
614,-996.00
615,1995.00
616,1912.00
617,-24600.00
618,-16818.00
619,2038.00
620,-33400.00
621,-12600.00
622,1988.00
623,-996.00
624,-10000.00
625,-38800.00
626,1651.00
627,-13000.00
628,-996.00
629,-8600.00
630,1875.00
631,2025.00
632,-15200.00
633,1983.00
634,-12989.00
635,1972.00
636,1984.00
637,2042.00
638,1995.00
639,-993.00
640,1898.00
641,-9400.00
642,2036.00
643,-33978.00
644,-3596.00
645,-996.00
646,1943.00
647,-1894.00
648,2049.00
649,-29000.00
650,1594.00
651,2014.00
652,1547.00
653,2064.00
654,-19800.00
655,-5196.00
656,2052.00
657,1508.00
658,-36800.00
659,-996.00
660,1818.00
661,2025.00
662,2039.00
663,1843.00
664,-993.00
665,-35200.00
666,1678.00
667,-2796.00
668,-28801.00
669,-7396.00
670,1959.00
671,-12800.00
672,-17000.00
673,-33800.00
674,1822.00
675,-996.00
676,-30800.00
677,-15000.00
678,1965.00
679,-17173.00
680,1960.00
681,-14200.00
682,2072.00
683,-4196.00
684,-45000.00
685,1598.00
686,-996.00
687,-996.00
688,-27800.00
689,-6600.00
690,1788.00
691,1411.00
692,1894.00
693,-1000.00
694,1564.00
695,2060.00
696,2040.00
697,-7000.00
698,-1000.00
699,-34398.00
700,-16993.00
701,1752.00
702,-22596.00
703,2038.00
704,1945.00
705,-30000.00
706,-1000.00
707,2038.00
708,2004.00
709,-23200.00
710,2018.00
711,-28870.00
712,-7196.00
713,-998.00
714,2028.00
715,1938.00
716,-996.00
717,2090.00
718,2038.00
719,-993.00
720,2069.00
721,1971.00
722,-3800.00
723,2057.00
724,1708.00
725,2005.00
726,-996.00
727,1911.00
728,2065.00
729,2017.00
730,1969.00
731,-14996.00
732,-5796.00
733,-5541.00
734,1985.00
735,-3541.00
736,2038.00
737,2016.00
738,-21000.00
739,2013.00
740,-996.00
741,-21800.00
742,-3986.00
743,1945.00
744,2035.00
745,-29200.00
746,-10598.00
747,1644.00
748,-14600.00
749,-993.00
750,-1000.00
751,-997.00
752,2047.00
753,-11200.00
754,-5400.00
755,-6765.00
756,1838.00
757,-18200.00
758,1686.00
759,-17200.00
760,2073.00
761,1812.00
762,2071.00
763,-996.00
764,-13600.00
765,-14587.00
766,1972.00
767,1361.00
768,-14000.00
769,-14600.00
770,-5346.00
771,-6000.00
772,1928.00
773,2042.00
774,1868.00
775,-996.00
776,-996.00
777,-12000.00
778,-11000.00
779,2080.00
780,-3798.00
781,2099.00
782,2063.00
783,-1000.00
784,1978.00
785,2031.00
786,-2800.00
787,-996.00
788,-18000.00
789,1630.00
790,1554.00
791,2030.00
792,-7200.00
793,2081.00
794,-1000.00
795,2019.00
796,-14400.00
797,-13000.00
798,-3400.00
799,-1344.00
800,-24200.00
801,-996.00
802,-2806.00
803,-996.00
804,-1000.00
805,2051.00
806,-10796.00
807,-990.00
808,1724.00
809,-968.00
810,2081.00
811,-1600.00
812,-5000.00
813,-6000.00
814,607.00
815,-18800.00
816,-996.00
817,1311.00
818,-2196.00
819,1713.00
820,-996.00
821,1667.00
822,-6200.00
823,-9000.00
824,-11172.00
825,2026.00
826,1962.00
827,-6600.00
828,-17400.00
829,2013.00
830,2059.00
831,-1000.00
832,-15800.00
833,1531.00
834,1923.00
835,1472.00
836,1910.00
837,-19377.00
838,-1000.00
839,-6000.00
840,-22000.00
841,543.00
842,-987.00
843,1991.00
844,-1000.00
845,-8200.00
846,2094.00
847,-986.00
848,-7800.00
849,-16200.00
850,-996.00
851,-9200.00
852,-1600.00
853,-16800.00
854,2035.00
855,-2761.00
856,-18800.00
857,1948.00
858,-990.00
859,1555.00
860,-1000.00
861,2064.00
862,-4390.00
863,-1000.00
864,1876.00
865,2062.00
866,1266.00
867,-1000.00
868,-1000.00
869,-6800.00
870,-998.00
871,2058.00
872,-13600.00
873,-4903.00
874,-10996.00
875,-868.00
876,-5600.00
877,-7400.00
878,1963.00
879,1654.00
880,2041.00
881,-11800.00
882,1158.00
883,-996.00
884,-997.00
885,-998.00
886,-16600.00
887,2054.00
888,1267.00
889,2005.00
890,1665.00
891,-3396.00
892,2032.00
893,1166.00
894,2027.00
895,-1000.00
896,-996.00
897,1829.00
898,1410.00
899,-8996.00
900,1996.00
901,-16200.00
902,-14600.00
903,1715.00
904,-996.00
905,-20800.00
906,1969.00
907,-1600.00
908,2073.00
909,-8000.00
910,-24200.00
911,-988.00
912,1754.00
913,632.00
914,2048.00
915,2052.00
916,1628.00
917,1526.00
918,-9600.00
919,-4200.00
920,-996.00
921,2056.00
922,-8600.00
923,1985.00
924,2094.00
925,-996.00
926,1974.00
927,2047.00
928,-6800.00
929,2015.00
930,1790.00
931,1718.00
932,1981.00
933,1928.00
934,-996.00
935,2044.00
936,-1000.00
937,1833.00
938,-10400.00
939,-996.00
940,1976.00
941,1635.00
942,-3600.00
943,1881.00
944,-11400.00
945,-1000.00
946,1965.00
947,-1000.00
948,-3000.00
949,-996.00
950,2078.00
951,1361.00
952,-9782.00
953,2092.00
954,1959.00
955,-2647.00
956,-995.00
957,-1600.00
958,-11200.00
959,2027.00
960,-996.00
961,-9600.00
962,1372.00
963,2058.00
964,-3000.00
965,-4200.00
966,1670.00
967,-4994.00
968,1952.00
969,-8000.00
970,2060.00
971,2071.00
972,-1600.00
973,-5000.00
974,1890.00
975,1876.00
976,-19000.00
977,2051.00
978,-2400.00
979,-2000.00
980,-3600.00
981,-5400.00
982,2066.00
983,2067.00
984,-991.00
985,1885.00
986,1520.00
987,-4200.00
988,1880.00
989,-996.00
990,2061.00
991,2100.00
992,-5800.00
993,-996.00
994,-2967.00
995,-10400.00
996,1777.00
997,1611.00
998,-10200.00
999,-996.00
1000,1970.00
1001,2022.00
1002,-7000.00
1003,2042.00
1004,-10000.00
1005,-998.00
1006,2023.00
1007,-7600.00
1008,-6996.00
1009,-1000.00
1010,-11200.00
1011,1494.00
1012,1830.00
1013,-22800.00
1014,-1000.00
1015,-996.00
1016,-5400.00
1017,2075.00
1018,1600.00
1019,-996.00
1020,1877.00
1021,-996.00
1022,-1600.00
1023,-997.00
1024,-13000.00
1025,-8000.00
1026,-5800.00
1027,-996.00
1028,1847.00
1029,-1600.00
1030,-1000.00
1031,72.00
1032,-19600.00
1033,1809.00
1034,-2800.00
1035,-8200.00
1036,-4600.00
1037,-9400.00
1038,-4400.00
1039,-3596.00
1040,-22600.00
1041,-996.00
1042,-10400.00
1043,2078.00
1044,-996.00
1045,-1000.00
1046,-14800.00
1047,-4596.00
1048,-996.00
1049,-1661.00
1050,-6400.00
1051,-1000.00
1052,2048.00
1053,1992.00
1054,2046.00
1055,-14200.00
1056,-6000.00
1057,-2200.00
1058,-9600.00
1059,1418.00
1060,2039.00
1061,-998.00
1062,1216.00
1063,-338.00
1064,-6000.00
1065,1515.00
1066,1735.00
1067,2073.00
1068,-1000.00
1069,-7200.00
1070,-996.00
1071,1197.00
1072,-1600.00
1073,-1000.00
1074,2070.00
1075,-5600.00
1076,-996.00
1077,-4000.00
1078,-6800.00
1079,-2800.00
1080,1256.00
1081,-14200.00
1082,2069.00
1083,1984.00
1084,1981.00
1085,1418.00
1086,-990.00
1087,-20400.00
1088,2044.00
1089,1373.00
1090,-1000.00
1091,2063.00
1092,-996.00
1093,1173.00
1094,1809.00
1095,1654.00
1096,-12200.00
1097,1692.00
1098,2081.00
1099,1476.00
1100,-11600.00
1101,2062.00
1102,-997.00
1103,-997.00
1104,1882.00
1105,-9000.00
1106,2071.00
1107,-12600.00
1108,-972.00
1109,-5800.00
1110,-1000.00
1111,-7800.00
1112,2057.00
1113,-5070.00
1114,-7600.00
1115,2044.00
1116,1695.00
1117,-997.00
1118,-6875.00
1119,-996.00
1120,2067.00
1121,2036.00
1122,-1000.00
1123,-6401.00
1124,-14596.00
1125,2000.00
1126,1846.00
1127,1742.00
1128,2057.00
1129,-1000.00
1130,2081.00
1131,-1000.00
1132,-10594.00
1133,2075.00
1134,-996.00
1135,2073.00
1136,1646.00
1137,-19000.00
1138,-2400.00
1139,-1000.00
1140,2017.00
1141,-1000.00
1142,1809.00
1143,-1000.00
1144,1317.00
1145,1809.00
1146,-1400.00
1147,-868.00
1148,-998.00
1149,-14000.00
1150,2094.00
1151,2043.00
1152,-17000.00
1153,2045.00
1154,1962.00
1155,1447.00
1156,-1000.00
1157,2011.00
1158,-996.00
1159,-1000.00
1160,-996.00
1161,-996.00
1162,1982.00
1163,-15400.00
1164,2038.00
1165,-2970.00
1166,-3600.00
1167,-5600.00
1168,2083.00
1169,-10384.00
1170,-996.00
1171,1716.00
1172,-11596.00
1173,1787.00
1174,-1000.00
1175,-1000.00
1176,2051.00
1177,1999.00
1178,2055.00
1179,-996.00
1180,1308.00
1181,1865.00
1182,2069.00
1183,-3600.00
1184,1315.00
1185,-3400.00
1186,2096.00
1187,-1000.00
1188,-30400.00
1189,1765.00
1190,-996.00
1191,-1000.00
1192,2077.00
1193,2095.00
1194,-1000.00
1195,2083.00
1196,-996.00
1197,-996.00
1198,2066.00
1199,2074.00
1200,-3800.00
1201,2025.00
1202,-996.00
1203,-20400.00
1204,-4396.00
1205,-996.00
1206,2013.00
1207,-990.00
1208,2044.00
1209,-1000.00
1210,2030.00
1211,1547.00
1212,-16800.00
1213,-3564.00
1214,-997.00
1215,-14600.00
1216,-3000.00
1217,-996.00
1218,-1000.00
1219,-1000.00
1220,2069.00
1221,-20800.00
1222,1891.00
1223,-6200.00
1224,2033.00
1225,-8400.00
1226,-1000.00
1227,-13400.00
1228,-1000.00
1229,-996.00
1230,-1000.00
1231,1727.00
1232,-3600.00
1233,-12400.00
1234,1768.00
1235,-1600.00
1236,2027.00
1237,2007.00
1238,2029.00
1239,-1000.00
1240,-998.00
1241,-14600.00
1242,-3600.00
1243,-1000.00
1244,2102.00
1245,-4200.00
1246,-1000.00
1247,-18200.00
1248,-15400.00
1249,1879.00
1250,-13400.00
1251,2005.00
1252,2032.00
1253,2072.00
1254,-12000.00
1255,-993.00
1256,-6800.00
1257,-2200.00
1258,2071.00
1259,1903.00
1260,1902.00
1261,-996.00
1262,-25800.00
1263,-1000.00
1264,-11800.00
1265,2029.00
1266,2010.00
1267,2059.00
1268,-1000.00
1269,-1000.00
1270,2039.00
1271,-996.00
1272,1844.00
1273,1935.00
1274,-16800.00
1275,-8000.00
1276,2018.00
1277,1858.00
1278,-13600.00
1279,-996.00
1280,2065.00
1281,1937.00
1282,-7400.00
1283,-1000.00
1284,1730.00
1285,2045.00
1286,1405.00
1287,-996.00
1288,2078.00
1289,2039.00
1290,-996.00
1291,-2800.00
1292,2073.00
1293,1736.00
1294,-1000.00
1295,-1000.00
1296,-1000.00
1297,-5996.00
1298,1664.00
1299,-18000.00
1300,2016.00
1301,2101.00
1302,2084.00
1303,-1000.00
1304,1846.00
1305,-10200.00
1306,2030.00
1307,1963.00
1308,-21600.00
1309,-1000.00
1310,1560.00
1311,-7800.00
1312,1974.00
1313,-2999.00
1314,-996.00
1315,-1000.00
1316,2051.00
1317,-998.00
1318,1558.00
1319,2041.00
1320,-1000.00
1321,2095.00
1322,2032.00
1323,-996.00
1324,-19200.00
1325,-6600.00
1326,2052.00
1327,1395.00
1328,-3600.00
1329,-3073.00
1330,-1600.00
1331,-18000.00
1332,2023.00
1333,2060.00
1334,-1000.00
1335,-1000.00
1336,1618.00
1337,-25200.00
1338,-5542.00
1339,-15796.00
1340,-996.00
1341,1513.00
1342,-7200.00
1343,-1000.00
1344,-6796.00
1345,1998.00
1346,-1000.00
1347,-8396.00
1348,-870.00
1349,-10600.00
1350,-5797.00
1351,-1000.00
1352,-8800.00
1353,-5600.00
1354,2075.00
1355,1805.00
1356,1353.00
1357,-2400.00
1358,1330.00
1359,-996.00
1360,2082.00
1361,-7400.00
1362,-2026.00
1363,-2023.00
1364,1862.00
1365,2000.00
1366,-1000.00
1367,-996.00
1368,-2062.00
1369,2053.00
1370,-4200.00
1371,2084.00
1372,2047.00
1373,-28600.00
1374,-24200.00
1375,-1000.00
1376,2037.00
1377,2070.00
1378,1867.00
1379,2086.00
1380,2072.00
1381,-996.00
1382,-9000.00
1383,-1000.00
1384,-145.00
1385,-996.00
1386,-13782.00
1387,2090.00
1388,2065.00
1389,-996.00
1390,-997.00
1391,-10400.00
1392,1499.00
1393,2063.00
1394,1797.00
1395,-996.00
1396,-23800.00
1397,-16800.00
1398,-1000.00
1399,-9396.00
1400,2044.00
1401,1922.00
1402,1856.00
1403,-996.00
1404,2033.00
1405,1299.00
1406,-27200.00
1407,-8584.00
1408,-1000.00
1409,-3000.00
1410,2063.00
1411,-1000.00
1412,2087.00
1413,-14600.00
1414,1469.00
1415,2062.00
1416,2021.00
1417,-1000.00
1418,-996.00
1419,1970.00
1420,2006.00
1421,1985.00
1422,-996.00
1423,-1000.00
1424,-13200.00
1425,-1000.00
1426,-2200.00
1427,-6000.00
1428,-1000.00
1429,-996.00
1430,-1521.00
1431,1848.00
1432,1438.00
1433,2055.00
1434,-1000.00
1435,-15400.00
1436,2026.00
1437,-3600.00
1438,-5596.00
1439,2037.00
1440,-3000.00
1441,-1000.00
1442,1988.00
1443,1466.00
1444,-14000.00
1445,-979.00
1446,1987.00
1447,-12400.00
1448,1923.00
1449,-996.00
1450,-996.00
1451,-5072.00
1452,-9200.00
1453,-23000.00
1454,2046.00
1455,-1000.00
1456,-1000.00
1457,1823.00
1458,2024.00
1459,-24600.00
1460,-996.00
1461,2043.00
1462,1865.00
1463,-13400.00
1464,2080.00
1465,-997.00
1466,2045.00
1467,1603.00
1468,1565.00
1469,-1000.00
1470,-12400.00
1471,1942.00
1472,-996.00
1473,1782.00
1474,1850.00
1475,-996.00
1476,-1600.00
1477,-13400.00
1478,1912.00
1479,-12400.00
1480,2049.00
1481,-5000.00
1482,2031.00
1483,2097.00
1484,2003.00
1485,2090.00
1486,-1000.00
1487,1914.00
1488,-14000.00
1489,-1000.00
1490,-996.00
1491,-996.00
1492,1909.00
1493,-6400.00
1494,1605.00
1495,1981.00
1496,-996.00
1497,1839.00
1498,-9800.00
1499,-2200.00
1500,1484.00
1501,1988.00
1502,-5600.00
1503,-996.00
1504,2029.00
1505,2012.00
1506,-8800.00
1507,1529.00
1508,-1000.00
1509,-996.00
1510,2063.00
1511,-1000.00
1512,-1000.00
1513,1962.00
1514,1978.00
1515,1688.00
1516,1312.00
1517,-1000.00
1518,-1000.00
1519,1976.00
1520,-1000.00
1521,-12800.00
1522,-1000.00
1523,2034.00
1524,1621.00
1525,2036.00
1526,-1600.00
1527,1430.00
1528,-1000.00
1529,-12397.00
1530,-1000.00
1531,-1000.00
1532,1383.00
1533,-1000.00
1534,-6800.00
1535,-996.00
1536,-1000.00
1537,2062.00
1538,2017.00
1539,1998.00
1540,1994.00
1541,-1000.00
1542,-996.00
1543,-1000.00
1544,-5596.00
1545,2025.00
1546,-1000.00
1547,-996.00
1548,-1000.00
1549,-996.00
1550,2060.00
1551,-2200.00
1552,-5000.00
1553,-16200.00
1554,-987.00
1555,2072.00
1556,1886.00
1557,-997.00
1558,-996.00
1559,-996.00
1560,-15200.00
1561,1720.00
1562,2001.00
1563,592.00
1564,-2384.00
1565,1795.00
1566,-1000.00
1567,-997.00
1568,2023.00
1569,-9800.00
1570,-21000.00
1571,-1000.00
1572,2084.00
1573,-1000.00
1574,-1000.00
1575,-2200.00
1576,-997.00
1577,1677.00
1578,-9384.00
1579,-996.00
1580,-996.00
1581,-6800.00
1582,1932.00
1583,-7400.00
1584,2102.00
1585,-1000.00
1586,-996.00
1587,-1000.00
1588,-2200.00
1589,2014.00
1590,2016.00
1591,-1000.00
1592,-4400.00
1593,-5400.00
1594,-996.00
1595,-996.00
1596,-996.00
1597,-1000.00
1598,-996.00
1599,-972.00
1600,1559.00
1601,1912.00
1602,-1000.00
1603,2004.00
1604,-1447.00
1605,-1000.00
1606,1304.00
1607,-3000.00
1608,1981.00
1609,-1000.00
1610,-11800.00
1611,2047.00
1612,2022.00
1613,-996.00
1614,-1000.00
1615,1592.00
1616,-996.00
1617,-1000.00
1618,-21400.00
1619,-1000.00
1620,-1000.00
1621,-1000.00
1622,2017.00
1623,2087.00
1624,-1600.00
1625,-1000.00
1626,-972.00
1627,1824.00
1628,-1000.00
1629,-1000.00
1630,1763.00
1631,2094.00
1632,-1000.00
1633,-1000.00
1634,-996.00
1635,-5396.00
1636,2060.00
1637,-5600.00
1638,2043.00
1639,-997.00
1640,-1000.00
1641,-996.00
1642,-10800.00
1643,2085.00
1644,-996.00
1645,-1298.00
1646,-1420.00
1647,2078.00
1648,2078.00
1649,2046.00
1650,-1000.00
1651,-3600.00
1652,-10800.00
1653,-1000.00
1654,-12400.00
1655,-996.00
1656,-1000.00
1657,-11000.00
1658,-1000.00
1659,-1000.00
1660,2071.00
1661,2081.00
1662,2036.00
1663,2031.00
1664,-1000.00
1665,-1000.00
1666,2093.00
1667,-1000.00
1668,-1000.00
1669,-7200.00
1670,-988.00
1671,-1000.00
1672,-1000.00
1673,2064.00
1674,-2140.00
1675,-1000.00
1676,1485.00
1677,-5800.00
1678,1177.00
1679,-7800.00
1680,-10400.00
1681,1355.00
1682,-996.00
1683,-1000.00
1684,-996.00
1685,1346.00
1686,2070.00
1687,-1000.00
1688,2035.00
1689,-973.00
1690,2020.00
1691,-1000.00
1692,-987.00
1693,-4800.00
1694,-1000.00
1695,-996.00
1696,-1000.00
1697,2079.00
1698,1278.00
1699,-998.00
1700,-996.00
1701,-1000.00
1702,-1000.00
1703,-1000.00
1704,-996.00
1705,2039.00
1706,-1000.00
1707,2034.00
1708,-1000.00
1709,1893.00
1710,2063.00
1711,-1000.00
1712,-1000.00
1713,-996.00
1714,-4800.00
1715,-2400.00
1716,-5198.00
1717,1810.00
1718,2102.00
1719,2063.00
1720,-998.00
1721,-996.00
1722,2061.00
1723,1210.00
1724,-996.00
1725,2045.00
1726,-996.00
1727,-1000.00
1728,1182.00
1729,-2200.00
1730,-996.00
1731,1643.00
1732,-1000.00
1733,-1000.00
1734,2052.00
1735,-2800.00
1736,2070.00
1737,-5200.00
1738,1658.00
1739,-14000.00
1740,-5584.00
1741,-1000.00
1742,-2200.00
1743,2011.00
1744,-1000.00
1745,-4400.00
1746,2100.00
1747,2091.00
1748,-996.00
1749,-8200.00
1750,2048.00
1751,1512.00
1752,2068.00
1753,-1000.00
1754,-996.00
1755,-1000.00
1756,2060.00
1757,2070.00
1758,-1000.00
1759,-1000.00
1760,2057.00
1761,-998.00
1762,-1000.00
1763,-1000.00
1764,-1000.00
1765,1673.00
1766,2030.00
1767,-7400.00
1768,1510.00
1769,1661.00
1770,-9400.00
1771,-996.00
1772,-996.00
1773,1288.00
1774,-1000.00
1775,-2800.00
1776,-1000.00
1777,2076.00
1778,2023.00
1779,1464.00
1780,1988.00
1781,-1000.00
1782,-1000.00
1783,2082.00
