episode,reward
401,-34076.00
402,-34979.00
403,-25767.00
404,-10968.00
405,-14784.00
406,-15070.00
407,-969.00
408,-1967.00
409,-36367.00
410,-8570.00
411,-49388.00
412,-6774.00
413,-51369.00
414,-9970.00
415,-40191.00
416,-14235.00
417,-7189.00
418,-15569.00
419,-27272.00
420,-12967.00
421,-22379.00
422,-34779.00
423,-7984.00
424,-6071.00
425,-10646.00
426,-32171.00
427,-39580.00
428,-29167.00
429,-49187.00
430,-18567.00
431,-39270.00
432,-33870.00
433,-9767.00
434,-25170.00
435,-3979.00
436,-21371.00
437,-4880.00
438,-47387.00
439,-20367.00
440,-12567.00
441,-38169.00
442,-56584.00
443,-23570.00
444,-17784.00
445,-31771.00
446,-17967.00
447,-4767.00
448,-967.00
449,-47969.00
450,-50569.00
451,-19167.00
452,-13671.00
453,-42671.00
454,-869.00
455,-20174.00
456,1878.00
457,-28572.00
458,-27989.00
459,-42984.00
460,-25767.00
461,-987.00
462,-50970.00
463,-30976.00
464,-11173.00
465,-3378.00
466,-30082.00
467,-52777.00
468,-20367.00
469,-62567.00
470,-14167.00
471,-983.00
472,-972.00
473,-45984.00
474,-63771.00
475,-11784.00
476,-37976.00
477,-12868.00
478,1387.00
479,-1373.00
480,-3387.00
481,-79598.00
482,-20771.00
483,-12172.00
484,-2968.00
485,-3790.00
486,-57367.00
487,-21367.00
488,-15579.00
489,-9567.00
490,-15376.00
491,-6568.00
492,-60169.00
493,1441.00
494,-12369.00
495,-7193.00
496,-14985.00
497,-16369.00
498,-12182.00
499,-18567.00
500,-9968.00
501,-978.00
502,-29769.00
503,-22978.00
504,-11369.00
505,-4367.00
506,-7171.00
507,-47985.00
508,-57781.00
509,-35268.00
510,-11971.00
511,-40779.00
512,-18967.00
513,2014.00
514,1418.00
515,-7376.00
516,-24376.00
517,-43171.00
518,-38768.00
519,-28567.00
520,-967.00
521,-6456.00
522,-23373.00
523,-18769.00
524,-18167.00
525,1429.00
526,-22767.00
527,-22983.00
528,1386.00
529,-50869.00
530,-28584.00
531,-22968.00
532,-38779.00
533,-13767.00
534,-22780.00
535,-15784.00
536,-93371.00
537,-8794.00
538,-870.00
539,-15172.00
540,-39567.00
541,-15475.00
542,-42979.00
543,-18569.00
544,-21367.00
545,-14767.00
546,-6276.00
547,-20988.00
548,-870.00
549,-52984.00
550,-42367.00
551,1977.00
552,-14171.00
553,-28779.00
554,-71772.00
555,-42571.00
556,-16587.00
557,-15487.00
558,-978.00
559,-21870.00
560,-52784.00
561,-16167.00
562,-22967.00
563,-25570.00
564,-35570.00
565,-13367.00
566,1918.00
567,-42970.00
568,-55969.00
569,-36971.00
570,-43772.00
571,-61870.00
572,-31967.00
573,-65171.00
574,-31167.00
575,-37769.00
576,-46969.00
577,-35767.00
578,-50969.00
579,-17173.00
580,-972.00
581,-15389.00
582,-24369.00
583,-2574.00
584,-8169.00
585,-42771.00
586,-60769.00
587,-35367.00
588,-35185.00
589,-83272.00
590,-50969.00
591,-1969.00
592,-24779.00
593,-59986.00
594,-17377.00
595,-44187.00
596,-7176.00
597,-11367.00
598,-35367.00
599,-38868.00
600,-52185.00
601,-36573.00
602,-11573.00
603,-6367.00
604,-28367.00
605,-18383.00
606,-42771.00
607,-20779.00
608,-49569.00
609,-40181.00
610,-49367.00
611,-16387.00
612,-43787.00
613,-39769.00
614,-972.00
615,-47971.00
616,-14374.00
617,-26571.00
618,-43386.00
619,-972.00
620,-47779.00
621,-42567.00
622,1938.00
623,-9970.00
624,-42970.00
625,-46169.00
626,1687.00
627,-7181.00
628,-10391.00
629,-17974.00
630,-8576.00
631,1496.00
632,-49971.00
633,-8972.00
634,-46171.00
635,1708.00
636,-35567.00
637,-9569.00
638,-5167.00
639,-11169.00
640,-33868.00
641,-20480.00
642,-28580.00
643,-31169.00
644,-19167.00
645,-35969.00
646,-46369.00
647,-37985.00
648,-54376.00
649,-984.00
650,-21183.00
651,-2367.00
652,-25690.00
653,1540.00
654,-4470.00
655,-17569.00
656,2023.00
657,-11184.00
658,-41779.00
659,-27174.00
660,-34171.00
661,-48270.00
662,-65167.00
663,-973.00
664,-35767.00
665,-37370.00
666,-2569.00
667,-40169.00
668,1482.00
669,-26380.00
670,-63771.00
671,-19567.00
672,-8370.00
673,-14776.00
674,-2668.00
675,-11879.00
676,-18468.00
677,-26567.00
678,-982.00
679,-13574.00
680,1025.00
681,-13882.00
682,-21367.00
683,-14169.00
684,-983.00
685,-37970.00
686,-13788.00
687,-7280.00
688,-38769.00
689,-20970.00
690,-30781.00
691,-5084.00
692,-4380.00
693,-3051.00
694,-870.00
695,-37269.00
696,-971.00
697,-38567.00
698,-2967.00
699,-29371.00
700,-30367.00
701,-27969.00
702,-699.00
703,-34985.00
704,-34367.00
705,-972.00
706,-42178.00
707,-4381.00
708,-27374.00
709,-16963.00
710,-17773.00
711,-57188.00
712,-13367.00
713,-22181.00
714,-26577.00
715,-31567.00
716,1870.00
717,1509.00
718,-5987.00
719,-33171.00
720,-16368.00
721,-2478.00
722,-42781.00
723,-50188.00
724,-11979.00
725,-65570.00
726,-16270.00
727,-40581.00
728,-48967.00
729,-47970.00
730,-20387.00
731,-70769.00
732,-33167.00
733,-2693.00
734,-38775.00
735,2014.00
736,-28771.00
737,-3978.00
738,-19573.00
739,-14968.00
740,-58987.00
741,-36278.00
742,-25769.00
743,-36567.00
744,-20169.00
745,-38977.00
746,-11772.00
747,-26968.00
748,-17183.00
749,-44767.00
750,-48570.00
751,-33383.00
752,-34368.00
753,-11369.00
754,-15786.00
755,-974.00
756,583.00
757,-31690.00
758,-62375.00
759,-33325.00
760,-21167.00
761,-28979.00
762,-18167.00
763,-14167.00
764,-34472.00
765,-20568.00
766,-22470.00
767,1974.00
768,-976.00
769,-30567.00
770,-38369.00
771,-4767.00
772,-14784.00
773,-18870.00
774,-46771.00
775,-27370.00
776,-52176.00
777,-16969.00
778,-12969.00
779,-3567.00
780,-11377.00
781,1695.00
782,-8882.00
783,-49386.00
784,-9167.00
785,-8376.00
786,-34968.00
787,-19767.00
788,-40569.00
789,-34567.00
790,-41179.00
791,-53769.00
792,-9378.00
793,-19985.00
794,-2118.00
795,-54474.00
796,-13870.00
797,-28781.00
798,-875.00
799,-975.00
800,-11671.00
801,-967.00
802,-18372.00
803,-28170.00
804,-1782.00
805,-981.00
806,-55869.00
807,-67468.00
808,1769.00
809,-1369.00
810,-35783.00
811,-29287.00
812,1487.00
813,-12471.00
814,-35576.00
815,-9186.00
816,-973.00
817,1743.00
818,-6971.00
819,-25769.00
820,-27567.00
821,-25369.00
822,-7261.00
823,-16167.00
824,-5872.00
825,-8385.00
826,-42196.00
827,-14369.00
828,-61568.00
829,-19567.00
830,1152.00
831,-14967.00
832,-42967.00
833,-57379.00
834,-44169.00
835,-20167.00
836,-27379.00
837,-17468.00
838,-49767.00
839,-8169.00
840,-35167.00
841,-47969.00
842,-31579.00
843,1671.00
844,-23967.00
845,-10973.00
846,-50571.00
847,-63567.00
848,-36967.00
849,-39784.00
850,-19072.00
851,-18368.00
852,-14779.00
853,-48987.00
854,-6976.00
855,-52781.00
856,-34569.00
857,-51570.00
858,-1270.00
859,-25167.00
860,-41784.00
861,-47567.00
862,-25781.00
863,-31971.00
864,-40379.00
865,-984.00
866,-17984.00
867,-41769.00
868,-37987.00
869,-60782.00
870,-16581.00
871,-1584.00
872,-984.00
873,-40573.00
874,-31376.00
875,-35468.00
876,-40568.00
877,-2775.00
878,-13771.00
879,-6272.00
880,-26673.00
881,-30377.00
882,-31180.00
883,-2368.00
884,-34184.00
885,-22688.00
886,-34570.00
887,-36987.00
888,-50569.00
889,-13779.00
890,-43474.00
891,-43767.00
892,-17370.00
893,-19769.00
894,1734.00
895,-28571.00
896,-25672.00
897,-56586.00
898,-36167.00
899,-973.00
900,-22967.00
901,-9368.00
902,-6082.00
903,-26967.00
904,1572.00
905,-26567.00
906,-41168.00
907,-17996.00
908,-15384.00
909,-26584.00
910,-28386.00
911,-64167.00
912,-21373.00
913,-46187.00
914,-75370.00
915,-32177.00
916,-61774.00
917,-39381.00
918,-39470.00
919,-49784.00
920,-23688.00
921,-14971.00
922,-972.00
923,-52567.00
924,-23371.00
925,-27971.00
926,-2967.00
927,-9379.00
928,-19179.00
929,-42567.00
930,-15169.00
931,-57367.00
932,-32567.00
933,-5969.00
934,-27596.00
935,-3268.00
936,-19371.00
937,-51369.00
938,-15567.00
939,1955.00
940,-45768.00
941,-5369.00
942,-18973.00
943,-31469.00
944,-51567.00
945,-28367.00
946,1669.00
947,-4767.00
948,-11476.00
949,-39174.00
950,-23167.00
951,-32182.00
952,1514.00
953,-971.00
954,-38167.00
955,-25786.00
956,-33567.00
957,-1526.00
958,-27771.00
959,-1656.00
960,-21668.00
961,-13568.00
962,-30367.00
963,-34985.00
964,-7490.00
965,-974.00
966,-53571.00
967,-4572.00
968,-28171.00
969,-25780.00
970,-41187.00
971,-38167.00
972,-26368.00
973,-42169.00
974,-52167.00
975,1961.00
976,-23169.00
977,-5768.00
978,-36971.00
979,1888.00
980,-986.00
981,-49969.00
982,-31369.00
983,-13385.00
984,-81368.00
985,-20768.00
986,-4787.00
987,-27367.00
988,-15470.00
989,-21973.00
990,-11471.00
991,-45668.00
992,-14969.00
993,-29167.00
994,-992.00
995,-870.00
996,1504.00
997,-46370.00
998,-18767.00
999,-23969.00
1000,-39184.00
1001,-26771.00
1002,-26974.00
1003,-55171.00
1004,-29571.00
1005,-984.00
1006,-14170.00
1007,-984.00
1008,-33772.00
1009,-26378.00
1010,-12774.00
1011,-23983.00
1012,-15767.00
1013,-55567.00
1014,1619.00
1015,-5430.00
1016,-986.00
1017,-36387.00
1018,-19367.00
1019,-21370.00
1020,-12170.00
1021,1557.00
1022,-31571.00
1023,-24769.00
1024,-33369.00
1025,-22184.00
1026,-6374.00
1027,-967.00
1028,-55785.00
1029,-29569.00
1030,-13775.00
1031,-25567.00
1032,-21171.00
1033,-8774.00
1034,-26171.00
1035,-13567.00
1036,-24567.00
1037,-13967.00
1038,-30991.00
1039,-36369.00
1040,-37583.00
1041,-33071.00
1042,-40973.00
1043,-17983.00
1044,-16568.00
1045,-14187.00
1046,-26367.00
1047,-34191.00
1048,-49583.00
1049,-967.00
1050,-7369.00
1051,-35571.00
1052,-87984.00
1053,-65184.00
1054,-9497.00
1055,-990.00
1056,-35168.00
1057,-43973.00
1058,-28568.00
1059,-29367.00
1060,-868.00
1061,-21070.00
1062,-30468.00
1063,-71768.00
1064,-10065.00
1065,-1983.00
1066,-1371.00
1067,-38167.00
1068,-7769.00
1069,1852.00
1070,-32268.00
1071,-25369.00
1072,1304.00
1073,-31268.00
1074,-31169.00
1075,-39969.00
1076,-21368.00
1077,-15670.00
1078,1671.00
1079,-58969.00
1080,-6771.00
1081,-17183.00
1082,-28967.00
1083,-6167.00
1084,-43169.00
1085,1058.00
1086,1638.00
1087,-33375.00
1088,-972.00
1089,-24378.00
1090,-15470.00
1091,-62367.00
1092,-984.00
1093,-29970.00
1094,-23571.00
1095,-49574.00
1096,2013.00
1097,1432.00
1098,-58970.00
1099,-47976.00
1100,-2121.00
1101,-2372.00
1102,-47979.00
1103,1769.00
1104,-37171.00
1105,-15767.00
1106,-33769.00
1107,-5172.00
1108,-24587.00
1109,-69571.00
1110,-14071.00
1111,-12771.00
1112,-25971.00
1113,-35171.00
1114,-34567.00
1115,-11470.00
1116,-54984.00
1117,-24790.00
1118,-29171.00
1119,-51069.00
1120,-973.00
1121,-13167.00
1122,-19569.00
1123,-974.00
1124,-3767.00
1125,-34987.00
1126,-39371.00
1127,-2967.00
1128,1315.00
1129,-12422.00
1130,-14967.00
1131,-27367.00
1132,-56678.00
1133,-39568.00
1134,-16368.00
1135,-44371.00
1136,-29771.00
1137,-13970.00
1138,-50169.00
1139,-4584.00
1140,1578.00
1141,-30368.00
1142,-45577.00
1143,-969.00
1144,-6967.00
1145,-19967.00
1146,-5681.00
1147,-80367.00
1148,-39368.00
1149,-973.00
1150,-26585.00
1151,-45379.00
1152,-15370.00
1153,-33167.00
1154,-8767.00
1155,-44767.00
1156,-984.00
1157,-40184.00
1158,-8167.00
1159,-17984.00
1160,-7081.00
1161,-17381.00
1162,1318.00
1163,-10367.00
1164,-27767.00
1165,-12767.00
1166,-25776.00
1167,-34172.00
1168,311.00
1169,-63587.00
1170,-31787.00
1171,-9153.00
1172,-20070.00
1173,-972.00
1174,-24367.00
1175,-29569.00
1176,-96996.00
1177,-67971.00
1178,-35367.00
1179,-25387.00
1180,-23767.00
1181,-2170.00
1182,-12968.00
1183,-17480.00
1184,-48170.00
1185,-16783.00
1186,-21767.00
1187,-61781.00
1188,-19369.00
1189,-2886.00
1190,-26571.00
1191,1196.00
1192,-4885.00
1193,-4972.00
1194,-13579.00
1195,-9784.00
1196,-29970.00
1197,-1270.00
1198,-59000.00
1199,-21179.00
1200,-33767.00
1201,-25968.00
1202,-11484.00
1203,-22268.00
1204,-15868.00
1205,-981.00
1206,-30367.00
1207,-59767.00
1208,-27767.00
1209,-19567.00
1210,-21184.00
1211,-20384.00
1212,-17787.00
1213,-56183.00
1214,2073.00
1215,-77790.00
1216,-14981.00
1217,-47371.00
1218,-20768.00
1219,-8986.00
1220,-50400.00
1221,-973.00
1222,-10972.00
1223,-6567.00
1224,-7386.00
1225,1519.00
1226,-58190.00
1227,-5967.00
1228,-973.00
1229,1822.00
1230,-29567.00
1231,-30568.00
1232,-2569.00
1233,2011.00
1234,-19369.00
1235,-6788.00
1236,-6468.00
1237,1754.00
1238,-31367.00
1239,-2780.00
1240,-974.00
1241,-18773.00
1242,-47388.00
1243,-35367.00
1244,-974.00
1245,-7373.00
1246,-27569.00
1247,-984.00
1248,-967.00
1249,-25868.00
1250,-31984.00
1251,-61075.00
1252,-43167.00
1253,-6167.00
1254,-2186.00
1255,-53379.00
1256,-28978.00
1257,-972.00
1258,-40387.00
1259,-2367.00
1260,-31568.00
1261,-7767.00
1262,-36179.00
1263,-34381.00
1264,-32171.00
1265,-969.00
1266,-15967.00
1267,-36593.00
1268,-38569.00
1269,-972.00
1270,-18972.00
1271,-986.00
1272,-52582.00
1273,1875.00
1274,-49367.00
1275,-47571.00
1276,-12572.00
1277,-13368.00
1278,-972.00
1279,-972.00
1280,-8172.00
1281,-47969.00
1282,-39777.00
1283,-44775.00
1284,-13869.00
1285,-81387.00
1286,-14367.00
1287,-34273.00
1288,-8183.00
1289,-29180.00
1290,-8574.00
1291,-37575.00
1292,-51570.00
1293,-55968.00
1294,-36974.00
1295,-4585.00
1296,-974.00
1297,-11369.00
1298,-1569.00
1299,-16579.00
1300,-17877.00
1301,-4668.00
1302,-29368.00
1303,-56567.00
1304,-27184.00
1305,-44785.00
1306,1750.00
1307,-9584.00
1308,-19769.00
1309,-6772.00
1310,-11367.00
1311,1778.00
1312,-45569.00
1313,-31767.00
1314,-6669.00
1315,-5072.00
1316,-44971.00
1317,1894.00
1318,-21191.00
1319,-32974.00
1320,-12189.00
1321,-984.00
1322,-4585.00
1323,1684.00
1324,-25777.00
1325,-18187.00
1326,-18133.00
1327,-45367.00
1328,-967.00
1329,-13768.00
1330,-37577.00
1331,-28970.00
1332,-16567.00
1333,-5770.00
1334,-10574.00
1335,-13468.00
1336,-11967.00
1337,-30773.00
1338,-6969.00
1339,-40167.00
1340,-25967.00
1341,-16970.00
1342,-5585.00
1343,-30285.00
1344,-972.00
1345,-984.00
1346,-868.00
1347,-38567.00
1348,-22171.00
1349,-21369.00
1350,-12591.00
1351,-20777.00
1352,-39271.00
1353,-6168.00
1354,-41170.00
1355,-19985.00
1356,-29968.00
1357,-3470.00
1358,-32567.00
1359,-3877.00
1360,-3169.00
1361,-32770.00
1362,-15167.00
1363,-11767.00
1364,-11176.00
1365,-12476.00
1366,-32167.00
1367,-45987.00
1368,-20579.00
1369,-4569.00
1370,-17181.00
1371,-993.00
1372,-26768.00
1373,-19968.00
1374,-35168.00
1375,-8370.00
1376,-31172.00
1377,-36571.00
1378,-38167.00
1379,-22569.00
1380,-8177.00
1381,-870.00
1382,-25183.00
1383,-984.00
1384,-968.00
1385,-18374.00
1386,-1567.00
1387,1915.00
1388,-33068.00
1389,1925.00
1390,-24979.00
1391,-31168.00
1392,-26488.00
1393,-3173.00
1394,-46569.00
1395,1618.00
1396,-17369.00
1397,-13767.00
1398,-26367.00
1399,-7787.00
1400,-19569.00
1401,-990.00
1402,-19769.00
1403,-44569.00
1404,-12595.00
1405,-24576.00
1406,-974.00
1407,-20385.00
1408,-30381.00
1409,-4969.00
1410,-46987.00
1411,-9784.00
1412,-11967.00
1413,-17386.00
1414,1336.00
1415,-10491.00
1416,-23784.00
1417,-973.00
1418,-5369.00
1419,-73368.00
1420,-52967.00
1421,-16769.00
1422,-31767.00
1423,-24371.00
1424,-17767.00
1425,1400.00
1426,-3470.00
1427,-43080.00
1428,-15571.00
1429,-14068.00
1430,1303.00
1431,-21973.00
1432,-38374.00
1433,-29567.00
1434,-5172.00
1435,-21167.00
1436,-12968.00
1437,-2567.00
1438,-21780.00
1439,-47178.00
1440,-32790.00
1441,-17968.00
1442,-17967.00
1443,1943.00
1444,-48567.00
1445,-27480.00
1446,-1370.00
1447,-984.00
1448,-6171.00
1449,-25167.00
1450,-24389.00
1451,-20973.00
1452,1679.00
1453,-10983.00
1454,-17370.00
1455,-25579.00
1456,-56988.00
1457,-3976.00
1458,-972.00
1459,-6177.00
1460,-10983.00
1461,-32967.00
1462,-17968.00
1463,-976.00
1464,-7573.00
1465,-28767.00
1466,-14569.00
1467,-975.00
1468,-21567.00
1469,-32981.00
1470,-51769.00
1471,-19889.00
1472,1467.00
1473,-17567.00
1474,-12169.00
1475,-36167.00
1476,-18976.00
1477,-37178.00
1478,-52971.00
1479,-12370.00
1480,-8980.00
1481,-9770.00
1482,-23969.00
1483,-5691.00
1484,-55968.00
1485,-29567.00
1486,-61969.00
1487,-23370.00
1488,-48171.00
1489,-7471.00
1490,-45680.00
1491,-29191.00
1492,-23367.00
1493,-20385.00
1494,-874.00
1495,-40379.00
1496,-9367.00
1497,-43567.00
1498,1650.00
1499,-11167.00
1500,-13367.00
1501,-32367.00
1502,1828.00
1503,-30599.00
1504,-95986.00
1505,-24987.00
1506,-8567.00
1507,-1270.00
1508,-974.00
1509,-5670.00
1510,-19567.00
1511,-14268.00
1512,-30367.00
1513,-32872.00
1514,-48379.00
1515,-26767.00
1516,-21971.00
1517,-15372.00
1518,1774.00
1519,-69200.00
1520,-14787.00
1521,-10168.00
1522,-7167.00
1523,1749.00
1524,-34987.00
1525,-52983.00
1526,-47167.00
1527,-972.00
1528,1236.00
1529,-53184.00
1530,-972.00
1531,-996.00
1532,-27779.00
1533,-36372.00
1534,-6571.00
1535,-23567.00
1536,-29367.00
1537,-13567.00
1538,1891.00
1539,-31577.00
1540,-20567.00
1541,-24169.00
1542,-15179.00
1543,-55768.00
1544,-10567.00
1545,-48178.00
1546,-15569.00
1547,-36572.00
1548,-30367.00
1549,-12400.00
1550,-886.00
1551,1456.00
1552,-36373.00
1553,-32599.00
1554,-5470.00
1555,-12171.00
1556,-69990.00
1557,-45969.00
1558,-30579.00
1559,-7170.00
1560,-33983.00
1561,-985.00
1562,-12771.00
1563,-19371.00
1564,-4775.00
1565,-32971.00
1566,-20384.00
1567,-9800.00
1568,-34967.00
1569,-22568.00
1570,1596.00
1571,-12974.00
1572,-17969.00
1573,-18986.00
1574,-37769.00
1575,-27969.00
1576,-59781.00
1577,-28171.00
1578,-53000.00
1579,-39971.00
1580,-24181.00
1581,-7379.00
1582,-6767.00
1583,-986.00
1584,-984.00
1585,-34367.00
1586,-35072.00
1587,-16687.00
1588,-2377.00
1589,-11172.00
1590,-6770.00
1591,-52780.00
1592,-967.00
1593,-45767.00
1594,-28981.00
1595,-36787.00
1596,-37768.00
1597,-29770.00
1598,-43268.00
1599,-30469.00
1600,-11779.00
1601,-15783.00
1602,2017.00
1603,1651.00
1604,-43969.00
1605,-13967.00
1606,-9689.00
1607,-36569.00
1608,-26179.00
1609,-49776.00
1610,-8184.00
1611,-36378.00
1612,1545.00
1613,-9376.00
1614,-22983.00
1615,-33972.00
1616,-974.00
1617,2053.00
1618,-27268.00
1619,-29369.00
1620,-22684.00
1621,-37868.00
1622,-983.00
1623,-37184.00
1624,-31768.00
1625,-11569.00
1626,-57587.00
1627,-41670.00
1628,-17369.00
1629,-28577.00
1630,-8468.00
1631,-18969.00
1632,-7471.00
1633,-23574.00
1634,-13968.00
1635,-29370.00
1636,-26769.00
1637,-16787.00
1638,-15069.00
1639,-23181.00
1640,-34380.00
1641,-51567.00
1642,-32179.00
1643,-28272.00
1644,-986.00
1645,-41470.00
1646,-50390.00
1647,-19385.00
1648,-4374.00
1649,-6390.00
1650,-47580.00
1651,-990.00
1652,-26967.00
1653,-45169.00
1654,-43573.00
1655,-47585.00
1656,-984.00
1657,-30368.00
1658,-23571.00
1659,-18984.00
1660,1984.00
1661,-3667.00
1662,-6780.00
1663,-9567.00
1664,-14384.00
1665,-13772.00
1666,1699.00
1667,-11010.00
1668,-32976.00
1669,-14268.00
1670,-23567.00
1671,-5970.00
1672,1994.00
1673,-37182.00
1674,1267.00
1675,-25587.00
1676,-51787.00
1677,-2982.00
1678,-38376.00
1679,-33568.00
1680,-11580.00
1681,-26983.00
1682,1216.00
1683,-34571.00
1684,-23369.00
1685,-34976.00
1686,-14971.00
1687,-19169.00
1688,-26167.00
1689,1879.00
1690,-6967.00
1691,-968.00
1692,-46680.00
