episode,reward
1158,-821.10
1159,-840.30
1160,-152366.40
1161,-1938.20
1162,-1867.00
1163,1922.50
1164,1869.60
1165,-39949.60
1166,-944.20
1167,-950.20
1168,-951.40
1169,2098.90
1170,2130.80
1171,1762.70
1172,-863.40
1173,2034.20
1174,-2922.00
1175,-815.70
1176,2190.30
1177,-797.10
1178,-951.40
1179,-951.40
1180,-540.40
1181,-956.20
1182,-956.80
1183,2022.10
1184,-799.50
1185,-962.80
1186,2231.60
1187,-944.20
1188,-954.40
1189,-805.40
1190,-949.60
1191,1851.40
1192,1031.40
1193,2325.50
1194,-1952.00
1195,2122.70
1196,-804.00
1197,-85550.20
1198,-2907.60
1199,1405.90
1200,1741.90
1201,-953.80
1202,-905.10
1203,-950.80
1204,-1943.00
1205,-833.40
1206,-955.00
1207,-1943.60
1208,-953.80
1209,1980.30
1210,1663.00
1211,-955.00
1212,-787.50
1213,-963.40
1214,2164.60
1215,-799.80
1216,-2950.20
1217,-956.20
1218,-797.20
1219,1833.80
1220,-1947.20
1221,-1944.20
1222,2210.00
1223,-828.00
1224,-1944.20
1225,-1941.20
1226,2068.30
1227,-811.80
1228,-843.80
1229,-1783.30
1230,2165.00
1231,-964.60
1232,2079.40
1233,-951.40
1234,-953.20
1235,2135.60
1236,-1949.00
1237,-956.80
1238,2221.40
1239,-1943.00
1240,2188.80
1241,-948.40
1242,-829.80
1243,-966.40
1244,-842.70
1245,-1825.00
1246,-962.20
1247,-1946.00
1248,-806.70
1249,-958.60
1250,-2942.40
1251,-952.60
1252,-958.60
1253,2172.10
1254,-896.10
1255,-1949.00
1256,-1949.60
1257,2149.00
1258,-820.20
1259,-958.00
1260,-1953.20
1261,2103.90
1262,-1946.60
1263,1637.00
1264,-958.00
1265,-1792.00
1266,-953.80
1267,2352.20
1268,2056.10
1269,-929.70
1270,-881.70
1271,-953.80
1272,2131.00
1273,2289.70
1274,-954.40
1275,1506.60
1276,2091.80
1277,1466.30
1278,2347.90
1279,2079.90
1280,-962.20
1281,2104.30
1282,-959.80
1283,-961.60
1284,-786.00
1285,-1768.90
1286,-961.60
1287,-949.60
1288,-963.40
1289,-952.60
1290,-830.70
1291,2032.50
1292,2192.20
1293,2152.80
1294,2022.80
1295,-955.60
1296,1700.80
1297,-954.40
1298,1605.50
1299,2052.90
1300,-961.60
1301,1870.40
1302,-885.00
1303,-817.50
1304,2107.40
1305,-966.40
1306,2087.30
1307,-841.80
1308,-955.70
1309,-808.80
1310,2084.70
1311,-900.90
1312,-246.90
1313,-967.00
1314,2108.40
1315,-960.40
1316,-956.80
1317,-964.00
1318,1022.40
1319,2160.60
1320,-797.80
1321,-957.40
1322,-960.40
1323,-1937.20
1324,-959.80
1325,-953.80
1326,2188.90
1327,-796.80
1328,-812.90
1329,-1953.20
1330,-956.80
1331,2160.60
1332,1838.90
1333,-950.20
1334,2078.70
1335,-953.80
1336,-962.20
1337,2096.70
1338,-2945.40
1339,-1946.00
1340,-926.10
1341,-957.40
1342,-823.40
1343,-958.60
1344,2098.20
1345,2103.30
1346,-2947.80
1347,-956.80
1348,2095.50
1349,2128.20
1350,1944.50
1351,-957.40
1352,-818.70
1353,-955.60
1354,-1947.80
1355,2179.70
1356,2311.70
1357,1217.80
1358,-963.40
1359,-956.20
1360,-800.10
1361,2111.80
1362,-964.00
1363,-3932.20
1364,-957.40
1365,2082.60
1366,-962.80
1367,-1950.20
1368,-959.80
1369,2150.10
1370,-8724.40
1371,2280.20
1372,-1951.40
1373,-962.20
1374,-961.60
1375,1622.90
1376,2101.00
1377,-824.00
1378,-1938.50
1379,-964.00
1380,-146373.00
1381,-777.10
1382,2375.80
1383,-956.80
1384,1396.40
1385,-958.60
1386,2083.90
1387,-822.50
1388,-967.60
1389,2163.70
1390,-956.20
1391,2095.50
1392,-958.60
1393,-925.80
1394,-955.00
1395,2183.10
1396,-831.00
1397,-809.70
1398,-129561.00
1399,1137.30
1400,-959.20
1401,1214.80
1402,-814.20
1403,2179.50
1404,-959.20
1405,2104.30
1406,-962.80
1407,-1952.60
1408,1990.60
1409,1888.90
1410,-962.80
1411,1866.50
1412,-960.40
1413,-965.80
1414,-958.60
1415,2209.20
1416,-1955.00
1417,-800.10
1418,-1953.20
1419,-811.50
1420,1810.00
1421,-964.60
1422,-965.20
1423,-957.40
1424,-1950.80
1425,2193.90
1426,-964.60
1427,1722.40
1428,-826.30
1429,2159.30
1430,-957.40
1431,-806.60
1432,2074.20
1433,-964.60
1434,-802.60
1435,2078.80
1436,-964.60
1437,-1724.90
1438,-1789.20
1439,-958.60
1440,-958.60
1441,-846.90
1442,1731.40
1443,-968.80
1444,2180.10
1445,2092.00
1446,-816.20
1447,-964.00
1448,-959.20
1449,-957.40
1450,2261.70
1451,-1964.60
1452,1804.90
1453,704.70
1454,2066.60
1455,-964.00
1456,2109.60
1457,2053.60
1458,2153.20
1459,-968.20
1460,-958.60
1461,-960.40
1462,-960.40
1463,-968.20
1464,2181.00
1465,-951.40
1466,471.20
1467,-958.00
1468,484.60
1469,2420.70
1470,2115.30
1471,1821.10
1472,-965.80
1473,2057.60
1474,-961.60
1475,2160.60
1476,-779.10
1477,-959.80
1478,2072.30
1479,-1953.20
1480,969.40
1481,412.20
1482,-1957.40
1483,2168.10
1484,-1956.20
1485,-966.40
1486,426.20
1487,-1902.40
1488,-962.20
1489,2200.00
1490,881.50
1491,2061.90
1492,2205.90
1493,2029.80
1494,2076.90
1495,-811.20
1496,-1959.20
1497,2138.30
1498,-974.20
1499,-908.10
1500,-962.20
1501,1646.30
1502,1900.30
1503,2066.50
1504,-2953.20
1505,-965.20
1506,2056.30
1507,-962.20
1508,-960.40
1509,-959.80
1510,-964.00
1511,1150.00
1512,-1955.60
1513,-953.80
1514,-967.60
1515,-1610.60
1516,1612.80
1517,1907.90
1518,2122.10
1519,1961.50
1520,2090.30
1521,-961.00
1522,2122.80
1523,2077.40
1524,-969.40
1525,-830.40
1526,2105.60
1527,-970.00
1528,-970.60
1529,2064.20
1530,-2693.20
1531,-1656.50
1532,-6890.10
1533,1677.00
1534,2149.20
1535,2097.50
1536,586.00
1537,-794.10
1538,-963.40
1539,2196.70
1540,2222.20
1541,-968.20
1542,-961.60
1543,-1959.20
1544,1925.00
1545,-962.80
1546,-965.20
1547,-966.40
1548,2151.60
1549,-793.20
1550,2207.10
1551,2203.80
1552,-805.40
1553,1511.90
1554,2074.00
1555,-965.80
1556,1838.30
1557,-967.00
1558,2267.40
1559,1709.40
1560,-960.40
1561,2147.40
1562,-967.60
1563,-937.50
1564,2336.00
1565,-946.20
1566,2120.10
1567,2064.60
1568,1695.90
1569,-965.20
1570,-833.00
1571,2188.80
1572,-965.80
1573,2141.90
1574,-951.40
1575,2135.80
1576,-1965.80
1577,-974.20
1578,-961.60
1579,2204.20
1580,-962.80
1581,-970.60
1582,-1954.40
1583,-966.40
1584,2124.10
1585,-962.80
1586,2164.60
1587,2088.10
1588,2174.00
1589,-1959.80
1590,1908.60
1591,2150.60
1592,-968.80
1593,-966.40
1594,2324.20
1595,2125.20
1596,1740.20
1597,1812.70
1598,1614.60
1599,-1946.00
1600,-972.40
1601,-968.80
1602,-963.40
1603,2200.80
1604,1727.30
1605,-965.20
1606,-965.80
1607,2199.90
1608,2133.50
1609,2047.90
1610,-825.00
1611,1153.50
1612,1104.20
1613,2261.50
1614,-1955.00
1615,-964.60
1616,2118.20
1617,-1955.00
1618,-974.80
1619,-827.80
1620,-969.40
1621,2278.50
1622,-835.50
1623,-965.20
1624,1807.10
1625,-1955.00
1626,2112.60
1627,2204.50
1628,2154.10
1629,-1962.20
1630,-966.40
1631,-970.00
1632,-1956.20
1633,-927.60
1634,-599.80
1635,2243.90
1636,-1961.60
1637,2106.40
1638,-971.80
1639,-961.60
1640,-889.80
1641,2219.80
1642,-1811.00
1643,-965.80
1644,-967.00
1645,-962.20
1646,2129.30
1647,2141.30
1648,-1958.60
1649,2077.60
1650,2086.40
1651,2398.20
1652,1972.60
1653,2179.70
1654,-960.40
1655,-1964.60
1656,-964.00
1657,-968.80
1658,2122.20
1659,-962.80
1660,2082.40
1661,-974.20
1662,2199.00
1663,-968.80
1664,-967.00
1665,-965.20
1666,-970.60
1667,-966.40
1668,2179.80
1669,-1838.80
1670,1406.10
1671,2082.10
1672,-971.80
1673,1786.10
1674,2127.50
1675,-970.00
1676,-965.20
1677,-967.60
1678,-968.80
1679,-824.90
1680,1895.90
1681,-968.80
1682,-974.80
1683,2336.80
1684,-963.40
1685,-1955.00
1686,-970.60
1687,-831.80
1688,1308.00
1689,2134.40
1690,-965.80
1691,2133.10
1692,-970.60
1693,-842.40
1694,-970.60
1695,2172.80
1696,2134.10
1697,-970.00
1698,2244.60
1699,-1961.00
1700,2200.80
1701,2131.90
1702,-807.90
1703,-967.60
1704,2264.70
1705,-969.40
1706,-803.70
1707,-2955.00
1708,1708.70
1709,-1959.80
1710,-976.60
1711,-968.20
1712,-886.20
1713,-967.00
1714,-965.80
1715,2107.60
1716,-967.60
1717,2200.20
1718,2069.40
1719,-973.60
1720,-54166.40
1721,2093.80
1722,770.20
1723,-968.20
1724,2111.00
1725,-981.40
1726,2031.20
1727,-889.20
1728,-972.40
1729,2276.20
1730,-968.80
1731,2148.70
1732,1915.20
1733,2110.10
1734,-968.20
1735,-970.00
1736,-973.60
1737,-839.70
1738,1947.40
1739,-971.20
1740,740.60
1741,-972.40
1742,-1965.20
1743,2113.00
1744,2096.90
1745,-1956.80
1746,2249.40
1747,-977.80
1748,-968.80
1749,1516.80
1750,2149.10
1751,-973.00
1752,-965.20
1753,-820.80
1754,1785.10
1755,2302.30
1756,-973.00
1757,-817.20
1758,-973.00
1759,-967.00
1760,-844.70
1761,2178.40
1762,-977.80
1763,-689.80
1764,-966.40
1765,-970.60
1766,2134.30
1767,-973.00
1768,-977.20
1769,-866.70
1770,-965.80
1771,-968.20
1772,-964.60
1773,-963.40
1774,-968.80
1775,2149.40
1776,-976.00
1777,-894.30
1778,-824.10
1779,2112.70
1780,-968.80
1781,-973.60
1782,-830.00
1783,2113.50
1784,-816.30
1785,-970.60
1786,780.30
1787,-818.40
1788,-968.20
1789,-846.60
1790,-796.90
1791,-967.60
1792,-1831.00
1793,-1962.80
1794,2124.90
1795,2255.50
1796,-179892.80
1797,-974.20
1798,-1959.80
1799,-975.40
1800,-973.60
1801,-889.60
1802,2204.40
1803,-978.40
1804,-815.70
1805,-974.20
1806,2186.50
1807,2126.00
1808,-850.40
1809,-970.60
1810,-843.10
1811,-971.20
1812,658.60
1813,1918.90
1814,-969.40
1815,-950.80
1816,-965.20
1817,2074.60
1818,-819.00
1819,-870.00
1820,-1961.60
1821,-968.20
1822,2047.30
1823,-977.80
1824,-971.20
1825,2250.40
1826,-970.00
